user_id,level,score,hint_count,challenges_completed,success_rate,avg_completion_time,consecutive_successes,consecutive_failures,days_since_registration,sql_injection_score,xss_score,command_injection_score,authentication_score,csrf_score,difficulty_label
synthetic_user_3999,5,646,3,13,0.6563881559630008,143.14423720443693,2,3,5,161.17976767086725,38.24442122558624,54.4329903345984,68.1864830075127,130.1563377614354,intermediate
synthetic_user_4468,3,513,11,9,0.49993545224972413,126.95749281010787,2,3,50,174.1930847360699,45.42632119696429,44.89339005137293,93.6201119357697,0.9670920798231749,intermediate
synthetic_user_2611,5,637,5,23,0.4995084875466217,231.67795735439125,4,2,5,39.96748932661147,78.65381820532313,47.465422513660634,33.5329408630303,246.28032909137445,intermediate
synthetic_user_2477,5,1240,6,14,0.47599773763696523,221.58931888405192,5,2,26,36.47498562132283,343.28468271563816,182.92336559526825,179.26144197331232,126.05552409445842,intermediate
synthetic_user_2584,2,233,18,5,0.20362080417752187,268.67327317606777,0,6,12,42.35139108013256,72.33671617450744,17.593303176605193,13.651526465320547,17.16706310343427,beginner
synthetic_user_1374,1,84,16,4,0.35425645427630337,208.96326213416145,0,3,10,30.796177789053797,3.302682178652464,13.25667734982931,8.711245764491045,2.7332169179733796,beginner
synthetic_user_740,5,463,4,22,0.6238385626829674,206.4250086154318,4,1,20,20.00839719016773,248.48249091925007,1.6868312710305606,51.94983681906694,1.9724438004846645,intermediate
synthetic_user_3619,3,914,11,9,0.45705342157819057,140.74527000224418,4,3,44,87.8367328609049,213.93294479622318,75.11668693475694,111.67293107278562,151.24070433532933,intermediate
synthetic_user_2441,14,9222,4,44,0.8908431620298805,114.93785188424495,11,0,11,328.6511038480749,1206.358635221555,1641.510819674728,975.383525232011,2303.4959160236294,expert
synthetic_user_868,14,9742,4,70,0.8194688634023328,82.54096511080405,8,0,89,3097.6773443499474,1616.869385184283,985.2483781974877,648.8394776096535,470.76541465862897,expert
synthetic_user_1141,4,594,5,23,0.4937092288665528,149.14239597709724,2,3,135,23.036781827457634,76.19521356673066,140.79167159108653,135.89267182043943,39.88366119428577,intermediate
synthetic_user_998,3,179,19,8,0.46993245036779785,262.1337011823893,2,3,6,12.345661276690832,28.137385063485855,1.8644220068013728,39.90588932616854,43.04664232685341,beginner
synthetic_user_1338,9,3490,1,41,0.7316028333996537,117.95936438224399,6,1,21,306.94894114376746,1275.7910169854606,202.47568193174658,394.5604598350556,263.2239001039698,advanced
synthetic_user_542,5,546,3,23,0.570949224145699,179.16615003426003,3,0,31,96.16689470681922,114.55161951200292,2.84156900977576,62.01807332542452,106.62184344597758,intermediate
synthetic_user_1100,4,894,10,23,0.5745529216780609,224.66241534113163,3,1,39,205.9107759373035,107.84796601243362,162.3866346928371,78.8528437001868,70.80177965723885,intermediate
synthetic_user_1133,3,373,5,1,0.4606612386618159,267.48294173728686,0,3,4,54.76657819286331,11.821044620446592,55.85253041327061,60.02852532655344,78.631321446866,beginner
synthetic_user_4065,12,7116,0,42,0.822581727805576,90.781221933241,12,0,49,2173.009209227664,189.17519516843058,992.0583972534772,1546.560299313979,80.39689903644869,expert
synthetic_user_2716,3,302,16,7,0.2650583398388005,302.9659563116043,1,4,112,21.52692425262148,85.54901652398998,88.12616750788284,11.769659741365851,4.428231974139758,beginner
synthetic_user_2259,4,684,10,18,0.5403496621766682,157.1160616341309,4,3,41,107.29534264254856,201.8982264759531,0.9836282244892105,143.81071187970207,24.812090777307077,intermediate
outlier_high_251,22,8964,1,148,0.965109684664451,43.22207345019433,15,0,52,2314.8841588519886,2420.258773355763,2944.5734098237053,2512.8465961333154,2165.526450257282,expert
synthetic_user_60,1,410,10,3,0.4231838877718031,342.81281644472284,0,4,28,119.67971747575201,9.251120376490295,65.49618820731025,40.5576811527551,52.01529278769237,beginner
synthetic_user_2884,5,1332,11,13,0.5066691788098339,147.33555293356582,5,2,23,159.56899072854523,540.3348842210538,62.22209570068768,12.329677725175557,157.94435162453772,intermediate
synthetic_user_1939,19,3555,0,52,0.9322652295814207,77.9093588601029,11,1,6,236.4931738939051,446.20776703658777,1114.5475045546539,175.60693103138505,515.6446234834682,expert
synthetic_user_2577,5,854,3,21,0.4626060195903455,196.21798863193357,4,1,35,1.5655516623403534,304.9062574680663,19.179937874100442,191.4140454879207,80.73420750757225,intermediate
outlier_struggle_437,1,75,19,36,0.12565810394669602,396.1959058219643,0,11,92,21.9652173169457,25.12191049639347,19.66637105686927,48.452075363648426,23.83121181603116,beginner
synthetic_user_1079,3,452,18,9,0.4444388517979928,248.96214801218014,0,7,17,77.56028311450926,171.28243766758564,14.919104189276982,1.3083522975417283,51.32982273108632,beginner
synthetic_user_3250,9,2132,1,48,0.7957281004475987,173.20619452480764,7,2,46,994.4397812642699,197.28025523172312,125.04292995235426,73.31708247723735,102.31995107441524,advanced
synthetic_user_3128,1,426,7,2,0.4363242354766294,394.90805045035415,0,7,12,119.6784038382194,48.99147147366133,51.26515045316434,50.90343561187449,27.361538623080428,beginner
synthetic_user_2489,6,861,11,13,0.5522992420482371,155.11665228673527,4,0,56,275.3944087455202,57.29737721864434,116.81640306901164,93.37714635738315,59.81466460944059,intermediate
synthetic_user_941,8,1264,5,40,0.6925249498727015,80.78066944888903,4,1,16,43.39700999266227,94.6258582416927,87.61762093377743,199.26635126080902,459.89315957105845,advanced
synthetic_user_1081,1,237,5,8,0.347582114782807,229.34011516673198,2,7,11,4.340868054541212,60.947785242202414,16.392314731359445,21.914614789225002,62.304417182671905,beginner
synthetic_user_188,3,430,17,0,0.245475287860964,394.14843073544967,1,5,55,203.47687978976924,33.753889000724975,39.46645525716571,9.574113198563483,14.728662753776554,beginner
synthetic_user_2635,6,2267,4,40,0.7186812891495904,158.4587482031228,5,2,30,896.1986383445366,34.53590093636156,200.1777867838426,236.4535898098927,219.53408412536635,advanced
synthetic_user_2086,6,939,8,15,0.6434508328118703,246.09538987404972,5,3,15,142.88489082045018,57.43316480839449,37.90360315559257,240.87648035885394,178.20186085670883,intermediate
synthetic_user_2250,3,349,19,0,0.27727470729584897,202.61507727718867,2,5,33,2.1343554245889176,31.101835827628644,53.7928356736196,156.30841561569974,0.9625574584630632,beginner
outlier_specialist_391,8,2112,8,46,0.5747766374664549,168.61871581967364,6,4,88,50.0,50.0,50.0,2397.9864468435776,50.0,intermediate
synthetic_user_2024,9,1703,4,43,0.6702982536417539,162.44508114295004,6,0,4,128.73641212910132,128.69138118658697,233.44576010411964,133.73590413791203,567.49054244228,advanced
synthetic_user_3540,4,1002,7,8,0.5098399663064648,186.16025699642836,2,3,26,154.30695887204914,322.8801046717832,9.873655664439383,76.04100774570945,138.29827304601878,intermediate
synthetic_user_4049,1,293,19,0,0.43484967203144537,250.42971570110632,2,6,39,20.14017871308209,18.341734896756257,40.06442696017024,98.84117934021582,27.71248008977557,beginner
synthetic_user_3607,3,581,5,17,0.5650196878169563,202.4199347862014,2,2,19,32.501136328182284,130.71932479183144,13.526173930074739,197.15984541215514,32.79351953775644,intermediate
synthetic_user_227,2,213,8,3,0.2795978412666401,326.4318998372915,2,6,18,16.656494433090646,30.779227204027855,25.002924999555603,3.8305156508580476,72.83083771246785,beginner
outlier_high_348,23,10834,0,134,0.9804593504614139,41.751914247878325,12,0,50,1911.2205997347965,2511.7344587995567,2872.878377440362,2794.5965597927916,1833.2558983910776,expert
synthetic_user_1930,7,3379,6,42,0.7831432498679934,136.09075280703712,4,2,15,386.5739497402345,104.38725953839607,1029.1770564684707,17.522282619301553,827.639451633597,advanced
synthetic_user_3056,9,2140,4,39,0.7246909985348566,155.86285869672696,9,2,59,109.13587489412224,253.51611128122408,108.65612883054429,419.7173681643911,606.9745168297183,advanced
synthetic_user_4490,5,518,10,21,0.45001171744790164,141.1813248880945,3,2,138,16.97743700067499,109.88742608341033,228.6944777960463,3.9765558639115004,3.064103255956784,intermediate
synthetic_user_1405,3,170,14,6,0.21287368179805827,390.5171962634838,0,7,110,3.0933580709773456,21.753400515155057,65.47833240925344,27.0603126970326,1.614596307581538,beginner
synthetic_user_2180,6,1068,8,20,0.6296311281782131,124.06206046601386,3,3,47,47.55040989005339,8.961956045674025,511.88205267150755,101.28443426444022,77.92114712832466,intermediate
synthetic_user_698,1,151,9,1,0.3298919149519119,297.5753211996119,2,6,26,37.99894764463775,6.300551061854843,1.666576627238683,50.95493089490525,8.778993771363465,beginner
synthetic_user_1125,1,84,11,6,0.38078987638569045,281.7973007467669,2,5,47,10.649822903835389,7.947673682365324,15.301315645471,14.838666574326385,10.0625211940019,beginner
synthetic_user_3362,19,8559,3,63,0.8602573712272248,69.59777337269779,14,1,12,2351.0766640817806,973.6526086883088,404.2194711978373,1026.6959325113748,1235.655323520697,expert
synthetic_user_4136,3,980,11,9,0.658664203197495,247.41856885877957,4,3,8,109.24613856244572,267.3696069757835,41.36626371823774,196.63111571351737,71.3868750300157,intermediate
synthetic_user_1779,19,4494,4,61,0.8069606079233859,80.02678785627809,14,1,85,1545.5582383955698,573.804108849383,531.3450874187943,337.1172927616202,157.97527257463182,expert
synthetic_user_2859,11,2563,7,21,0.7269833408870612,85.46980018628177,8,1,15,173.76056085381276,318.05713811403405,604.7049838288733,52.119577375971765,645.4577398273083,advanced
synthetic_user_1038,2,109,18,1,0.4789954349402404,359.2691550959298,1,5,22,6.0945175878037645,53.04691613073495,5.943728679719968,4.84862710429682,6.366210497444497,beginner
synthetic_user_4457,7,2185,7,38,0.6970023093584938,178.35534612827934,5,0,10,161.66503102638393,15.045979350318882,631.6637946609617,123.55939895901828,597.5657960033172,advanced
synthetic_user_2257,2,296,18,8,0.48985866635343717,380.5225710046826,0,6,20,88.36768203055243,0.22834606612351285,53.511564531396246,31.45495416001693,33.63745321191087,beginner
synthetic_user_314,3,492,14,2,0.24052404386772822,377.9153236660984,1,3,1,239.42171644013624,0.8938227391041973,0.22218283174893005,78.33544026845945,25.52683772055111,beginner
synthetic_user_2282,12,4806,4,48,0.9620267963379174,101.5710404113384,13,1,5,807.6990948017868,401.5057410886306,1231.421623385408,889.1407783284955,34.43276239567854,expert
synthetic_user_1417,3,1014,4,8,0.5408332064181646,221.13819543366594,3,3,12,21.136514143189785,474.05430684517637,35.05901984303603,160.00440447749895,19.545754691098896,intermediate
synthetic_user_1037,10,2286,1,26,0.7877166411957646,83.38212875715193,4,1,6,50.86768365908637,237.52783769118895,632.7788399877261,131.32948565104846,547.6961530109501,advanced
synthetic_user_2160,2,189,10,8,0.2849549815343048,237.18340546874725,2,6,175,7.4680983023018594,40.644610375546264,23.353044890929027,23.858602320198553,36.97564411102428,beginner
synthetic_user_4164,3,19,13,4,0.49671653477286004,339.1294639991726,1,5,65,0.46817001616132126,0.9974542673787049,6.932237138569347,2.0388369116727576,2.8633016662178696,beginner
synthetic_user_1755,1,323,13,4,0.3992431271724102,394.36841829535797,0,3,3,6.965169231768436,110.66732719461761,53.136508212269234,11.68070710077781,43.65028826056689,beginner
synthetic_user_3113,11,2053,6,28,0.7527496355913306,118.20289909337885,8,2,6,68.87358836802996,621.9948392540425,297.90260623017997,265.04153373118675,183.287432416561,advanced
synthetic_user_2814,1,57,13,2,0.21534531162403658,222.6524102537536,2,5,87,5.516967753905511,0.22666946025838722,5.068328121292988,18.15042166963474,10.937612994908374,beginner
synthetic_user_2699,1,272,19,4,0.25632700067149317,224.81028969462668,1,6,13,77.54527499336535,13.362328213126927,60.95895763480189,3.445626584183443,35.08781257452239,beginner
synthetic_user_3208,19,9738,1,58,0.8140259789588672,113.62527896732121,11,0,41,420.00789659834226,1287.1954922804557,2004.4080558391233,2720.414601947476,384.5739533346023,expert
synthetic_user_4351,1,491,8,6,0.2955474713050085,368.3847839671629,2,3,41,32.41576068315747,108.9713281341117,34.16058328509044,3.896766134679268,164.25556176296107,beginner
synthetic_user_3432,13,5190,1,41,0.8660363200197657,104.73268485344423,12,0,42,467.7408568018158,579.7389187934716,868.2380913297554,500.9062197707907,1216.3759133041658,expert
synthetic_user_1507,10,3059,3,46,0.7878823416861025,85.29787933025969,8,0,11,15.104293138409355,333.54769567712873,985.9274376611789,136.52214422733758,670.1984292959451,advanced
synthetic_user_1924,3,315,14,3,0.2453356027682391,351.1392199933093,0,4,22,62.06411002832582,2.0574292064732616,101.4063528069911,3.5457358524316667,51.426372105778164,beginner
synthetic_user_449,10,2421,1,45,0.8092781445239418,168.65954415023984,4,1,31,124.98717579193317,1053.0765865006967,73.27958896079346,430.5887459802915,12.767902766285046,advanced
synthetic_user_4129,7,2962,3,30,0.7631447403157313,103.57149666933385,8,0,14,343.7196982531494,484.953288194634,419.1904154597269,699.9870737536105,125.5495243388793,advanced
synthetic_user_2529,3,713,10,8,0.6880048101014238,211.2553910853772,2,1,134,220.42564527531758,21.10114704587993,192.5077785699975,42.577695404589214,22.487733704215728,intermediate
outlier_specialist_470,10,2473,6,30,0.5658327267569556,142.72832611560148,5,3,42,50.0,50.0,50.0,50.0,2663.945714071073,intermediate
synthetic_user_2790,10,5074,1,73,0.8444933856746817,51.66339293526352,11,1,1,611.147666195234,391.22439015426374,1300.0368799639436,584.9210077203986,664.470055966159,expert
synthetic_user_362,6,996,7,10,0.5526773113479165,226.63293146283567,3,3,12,106.15137073917145,119.75666606996666,57.98454544739081,272.69166651522477,140.61575122824618,intermediate
synthetic_user_2184,5,425,10,18,0.5382108203569907,212.26135792900695,5,1,36,28.09539002588314,6.8540973294948,16.08014354048664,236.24909125895206,10.221277845183316,intermediate
synthetic_user_1135,3,435,11,2,0.31952755062183913,301.5120498221052,1,6,35,39.54838424249911,15.178332937845422,45.98981643821219,172.30423230928764,31.479234072155645,beginner
synthetic_user_3881,4,850,6,23,0.5937286347282784,210.86695525703107,3,3,9,34.89687838407711,228.97629158717868,92.55393200737521,41.33999793546791,197.23290008590106,intermediate
synthetic_user_2156,6,964,10,13,0.5778012073794964,209.88282515876526,2,2,25,62.462908012742396,195.31890001292422,166.10857114331233,133.02479613919323,117.88482469182784,intermediate
synthetic_user_1831,3,75,6,0,0.3028535320646506,207.52389551031087,2,2,21,7.984292982303902,2.3583891543639117,3.344621985216591,23.830478614292243,14.98221726382335,beginner
synthetic_user_1054,8,2526,1,32,0.8070663382277568,98.93337534970705,9,2,8,681.0200819425718,166.14021722125736,38.95325404678788,275.0210044103495,607.0654423790331,advanced
synthetic_user_23,5,549,6,24,0.5977083151422526,125.04851547582501,4,1,19,44.8357840834692,23.02264830400193,102.42521024063797,18.44332878608909,195.57302858580175,intermediate
synthetic_user_2067,1,141,12,1,0.32050582116973064,235.1762983060322,2,2,22,30.741231382014035,49.79143285360551,5.925760809970249,1.7822447825045176,10.45933017190567,beginner
synthetic_user_1654,3,297,9,9,0.3183432322946356,383.75290873884524,0,6,8,12.43213258787286,19.833771983576536,24.83837650082802,125.77930400447154,25.01641492325102,beginner
synthetic_user_2588,5,1110,6,11,0.6341383274664977,184.59117058004097,3,0,36,430.6976684259754,72.74574181577317,38.795246669106795,186.2158781615503,48.545464927594324,intermediate
synthetic_user_3211,6,524,11,9,0.6120968702933816,162.83684858160078,4,0,3,41.32055606413401,161.1969497675842,65.9956239088327,42.480154789675964,55.806715469773074,intermediate
synthetic_user_4303,5,1414,10,21,0.6330377630703894,131.3010616852193,4,1,19,125.24822881788707,339.1664425775036,257.62464002036603,36.15815030585982,231.60253827838338,intermediate
synthetic_user_4037,3,1424,10,20,0.5495305555093519,211.28062307983706,2,0,25,192.72362895868466,354.57483232069706,195.10623334354713,23.514238933630367,230.8810664434406,intermediate
synthetic_user_2326,7,2438,5,24,0.7860594508329735,136.03856541861035,8,1,6,76.75595666078752,675.4680649604719,141.50046997570664,215.12287851092375,597.7526298921101,advanced
synthetic_user_461,5,1016,9,9,0.4535932379444444,197.91661632765437,3,0,5,230.49307004885824,175.63334697247555,94.0770760852564,128.211588209843,82.78491868356681,intermediate
synthetic_user_1068,2,211,17,9,0.4048511798086697,367.9719145348084,2,2,99,69.16044678605371,20.822074874140927,30.8421975365713,23.48841489517098,3.386865908063043,beginner
synthetic_user_88,6,2618,4,43,0.667397351982282,117.2688517012314,6,0,143,14.212809250066725,216.13911228854386,930.225291132926,32.946858671540944,639.0759286569224,advanced
synthetic_user_1431,2,308,15,3,0.41989090031649645,389.6653166072325,1,3,40,31.716945345292814,33.12173756102849,19.577051808982212,22.574082855172506,108.61018242952397,beginner
synthetic_user_2648,6,846,8,20,0.6043816532555366,167.2541447371184,5,3,4,77.6886928477521,115.2453655193265,9.274441953666633,185.11985867691442,204.8716410023403,intermediate
synthetic_user_283,5,783,11,8,0.45872788816405596,176.96321972228478,3,2,39,85.83104952343824,12.391672917510288,292.08894831942433,132.85309769261258,24.935231547014457,intermediate
synthetic_user_463,1,174,8,4,0.23583466518928575,300.3739062049008,1,2,58,7.3372967646254,40.87631072104014,40.80025269132146,4.839618038215787,27.946521784797206,beginner
synthetic_user_213,2,241,9,1,0.40702896747135303,299.4624892337945,0,4,90,2.7356173665864394,32.23896870749223,21.567995190960662,85.91156528980581,26.245853445154836,beginner
synthetic_user_2500,19,6169,3,68,0.8503847648965781,78.3953302953829,14,0,22,1543.9607942275054,520.0673118231595,229.43749419453584,1054.2539992522015,970.5804005025974,expert
synthetic_user_1369,5,401,4,21,0.5164956348449855,244.47376903275875,5,1,6,15.53341389638032,81.63890601397773,22.25650274514195,20.679301543551347,140.5918758009486,intermediate
synthetic_user_235,11,3517,0,67,0.8986012449889975,101.65194893842244,8,1,20,670.1447286848432,518.9127625636918,618.2001539827205,374.3206805924403,280.3216741763039,expert
synthetic_user_2771,5,687,9,22,0.6053527102086017,166.68108517696294,4,0,94,167.33411052897637,278.690320746854,22.34201998500872,10.876389259269587,1.6571594798913,intermediate
synthetic_user_598,9,1630,7,33,0.8389500160420423,114.19344935747266,9,0,32,11.272358143459005,397.5593692005513,363.4316679587001,113.02333894252878,255.71326575476095,advanced
synthetic_user_4421,2,2,18,3,0.45297530039639344,220.7891080660185,0,2,7,0.10450681819618851,0.21987097657143334,0.2465340751563351,0.4798122869281724,0.34927584314787075,beginner
synthetic_user_2251,5,988,6,17,0.45912307411884384,162.6086991053167,4,1,33,98.00999098720104,49.27237605790341,248.27029810821793,29.514839503693533,266.53249534298396,intermediate
synthetic_user_4032,10,2574,5,27,0.7091643832981799,166.11421191476393,5,2,24,283.4793596429065,711.8799634329476,51.6884678758576,159.15665785164322,595.5955511966454,advanced
synthetic_user_2284,2,15,10,9,0.40230074112185044,220.26448327583182,2,5,80,1.5270257142982298,3.1280992656522644,0.3739106574928435,0.5807206448837003,4.890243717672963,beginner
synthetic_user_663,7,1854,3,45,0.827421302503734,117.8642383404094,8,0,16,195.01322752880333,165.91140712750934,88.34909441446129,633.7137416311427,214.8125292980834,advanced
outlier_inconsistent_464,9,1315,10,19,0.4865805340312831,131.18862150425286,1,2,105,156.6559220746479,115.89577317961346,220.39284637334498,297.6721358897957,230.40391282559756,advanced
synthetic_user_2286,3,477,11,13,0.6187131036798372,233.6852719967481,4,1,3,72.99212523255717,109.54090142014654,122.90993555425501,18.18704568177106,10.269992111270193,intermediate
outlier_inconsistent_217,5,1600,8,26,0.5303500047171192,111.93462564506271,1,4,59,584.3295013751522,140.420867477629,309.6685581289207,290.7560561854803,50.1711387626543,intermediate
synthetic_user_3194,4,837,3,20,0.6828052300922451,143.3062468907714,4,1,19,271.8705347597293,167.6616166574823,60.68613662281329,7.349338655414443,78.33237330456058,intermediate
synthetic_user_2504,7,3243,4,38,0.7836623390698831,104.05879656425387,4,1,2,101.1027891736427,507.04368504809446,99.95063308430679,832.3153259825873,729.6875667113693,advanced
synthetic_user_4044,6,2265,6,34,0.8090892290119815,87.78326160516716,7,0,10,281.3686575625491,789.3972839923554,30.235212315559767,96.03950535318512,388.45934077635087,advanced
synthetic_user_780,3,196,18,3,0.31927756079319397,378.82146356094665,1,4,21,50.00895183438572,48.33923439171012,16.96318944518828,5.063014614530517,16.825609714185376,beginner
synthetic_user_4020,3,777,3,10,0.6645650618694343,133.79933730360347,5,3,53,99.81724287108192,19.832978944310113,105.54023508584204,65.56953225748673,253.1400108412792,intermediate
synthetic_user_3427,3,1400,4,18,0.6792246741545711,129.99729271252914,4,3,29,120.86744383913455,486.3741846058069,81.00099319675245,99.39609504455187,192.36128331375429,intermediate
synthetic_user_4307,1,304,15,6,0.3592075426058695,320.9364341306551,0,2,14,51.75264090240413,70.60116734285452,3.844497274402974,13.723059986586529,72.87863449375183,beginner
synthetic_user_3197,2,423,8,6,0.28360194579410014,292.9540638093097,1,7,50,66.33909242683568,46.69497626495288,95.98796472802717,68.0025687551848,19.075397824999424,beginner
outlier_specialist_336,7,2849,3,35,0.7244474310272487,169.0161309482291,3,3,55,50.0,50.0,50.0,50.0,2808.0651252306143,advanced
synthetic_user_686,2,389,18,1,0.40028051407497056,359.389551115045,0,2,11,16.695833362382356,27.558636233580224,21.95585381940838,88.46185303349726,117.62782355113171,beginner
synthetic_user_3170,3,4,12,3,0.3808435408255326,331.06951852388545,1,2,2,0.5720729021578472,0.2579048495290522,0.6024651730368837,0.45112466560127745,0.9164324096749393,beginner
synthetic_user_3927,3,116,18,5,0.3408937703432612,259.1424914026714,0,6,25,53.05526247654933,0.2623119683786032,7.040967850041406,12.649890424079393,8.191567280951256,beginner
synthetic_user_3435,2,81,7,2,0.2858889239156231,285.6613959821822,0,4,20,4.347093597111255,3.0443267653551573,23.07466149196141,3.7964557634873035,22.437462382084863,beginner
synthetic_user_2172,5,427,4,14,0.6122759087161499,165.93994024128304,3,3,12,4.635704328044158,152.60012106699145,52.87963196613965,5.222821624616024,83.56172101420864,intermediate
synthetic_user_3690,1,243,17,5,0.3024707672069411,385.14275620154416,0,7,8,51.59142720244613,6.320007272676998,32.84552754036902,12.144646057588009,67.19839192691984,beginner
synthetic_user_1851,11,1420,4,38,0.7789940970121383,167.88080989945337,8,0,1,565.5684046294492,31.150697380862187,152.83011548060756,141.08336256736814,103.36741994171302,advanced
synthetic_user_488,3,311,10,7,0.25047097373254756,292.1424342696551,1,5,3,13.298322759718793,48.47309204965779,49.23530037086951,81.39819417539104,25.29509064436284,beginner
synthetic_user_1689,10,8430,0,63,0.870572249549427,116.26592216200912,8,1,28,2115.855193931452,466.4235088338542,398.9496863881693,2631.105950292065,288.6656605544602,expert
synthetic_user_2231,19,4135,1,68,0.9144767332032561,73.89188270221648,13,0,63,1046.989829917436,43.024415862352846,208.25526443521113,370.19175670289894,1226.0387330821006,expert
synthetic_user_3265,3,454,6,17,0.4910688563794704,181.16957516376033,5,3,87,13.419990083457716,4.749902421785742,23.773970374134908,84.23361766730952,191.62251945331207,intermediate
synthetic_user_2321,2,323,11,9,0.38512413667639134,243.16838050481093,0,4,212,1.7508889679734918,62.71967753218614,79.00415741750098,20.464625411071474,62.16065067126789,beginner
synthetic_user_783,6,1462,9,24,0.5846458464635509,235.83717519943673,4,3,1,158.2648429119519,100.67930835851915,13.399923037763662,545.0310757569478,206.02484993481747,intermediate
synthetic_user_522,6,504,3,21,0.6853036735301713,191.57088908059941,2,1,98,57.548204366111776,80.87346611244496,60.64125586034272,100.23170082676477,53.50537283433575,intermediate
synthetic_user_523,3,144,7,9,0.35804514981512403,307.08266710229356,2,2,2,32.47899051340127,13.417995414848095,9.804186176497431,9.187506147335448,35.911321747917754,beginner
synthetic_user_2838,6,1435,9,22,0.6939920291539503,134.5146048685229,4,0,26,342.3681932831552,239.3502400053388,40.234633319246754,66.55212951480753,315.9948038774516,intermediate
outlier_struggle_40,2,165,16,25,0.11254877387889071,332.385357743231,0,19,71,28.144684511980206,7.4429051032590285,41.79107475419881,47.27094898784072,44.06400114530074,beginner
synthetic_user_2399,1,279,14,3,0.3887403818992913,396.4096797981505,0,6,9,74.9185506499887,87.5235228700945,13.098330823362934,8.241510315925249,11.518085340628627,beginner
synthetic_user_2208,5,1446,4,22,0.4980731669568202,201.53754947589582,4,0,16,24.189361703952603,16.940488134535478,111.34684300303482,48.612370597834044,811.1109365606428,intermediate
synthetic_user_3478,3,898,9,18,0.6415279585376705,163.41909747736264,3,1,53,63.87231423551003,2.949642551307522,149.02143615331832,181.3010367021188,231.4555703577453,intermediate
synthetic_user_3553,8,2889,2,20,0.6819903157876589,91.30161840572596,6,0,1,189.99615348178028,851.8833758120228,308.3219991742144,151.85268161008975,520.2457899218928,advanced
synthetic_user_4088,8,1328,3,30,0.7058576659995911,136.1818464745079,5,0,12,132.53513995785516,112.49229739920969,291.405658663037,191.52459628836854,201.64230769152968,advanced
synthetic_user_2823,2,337,6,5,0.330532619807269,374.7510643804037,0,7,51,4.60446931380289,6.855044807706629,18.422968476647032,200.1680972869246,5.849420114918826,beginner
synthetic_user_1512,8,1317,6,34,0.677207716699961,113.13085543233953,8,1,55,45.81178968084058,356.48305722270175,240.54619053285464,118.91578257883543,160.14317998476764,advanced
synthetic_user_1883,3,794,4,15,0.6891202743078066,198.06639391513926,3,3,135,90.48551739077855,49.999100941052994,182.095133412242,209.60559140333697,23.614656852589448,intermediate
synthetic_user_652,6,1956,1,46,0.8377156479172065,177.79934237382346,7,0,79,51.969439796623874,7.803529329402017,704.5023177433654,279.83664815086297,325.08806497974535,advanced
outlier_inconsistent_431,5,712,9,21,0.5841021923095101,241.8378041727855,1,3,87,266.89494641640727,146.3661393374693,427.66585615277796,68.93438835220256,144.56122787220576,intermediate
synthetic_user_3090,1,209,17,7,0.21413945723939176,216.56857969749908,0,4,77,38.481858304361516,66.10809550287874,9.651243512615803,3.250330165449459,28.808472514694465,beginner
synthetic_user_370,3,720,8,23,0.6888620478595169,121.71974567768822,5,3,7,70.42634579861044,131.04734444400862,115.15461349759768,82.20816402993736,105.16353222984583,intermediate
outlier_struggle_498,1,74,19,26,0.08188266730017091,382.84649992071326,0,13,101,48.64288793551344,34.24250043152299,2.4210962865432064,23.838395670669062,31.898207501696874,beginner
synthetic_user_119,8,2871,6,23,0.7122615398312008,151.61506742231936,4,0,23,486.03744215136004,118.37853917185286,182.01694706853294,1040.928634923417,182.33843668483715,advanced
synthetic_user_3321,10,3282,5,20,0.7513982055813572,170.33729091938147,8,2,46,404.44163910984514,662.3033709867427,271.35596172638515,189.5274445940443,769.7715835829827,advanced
synthetic_user_3035,2,374,8,6,0.4665492645648635,384.34583099783436,2,6,48,96.64961313214945,1.9555330952035133,31.7657527243344,102.01688627408312,29.412214774229547,beginner
synthetic_user_2217,4,1462,11,18,0.5494636689448092,156.85088178099295,4,3,87,91.74797918105855,113.83661354636519,233.112733278515,436.7068161991254,147.9958577949358,intermediate
synthetic_user_3543,6,520,7,22,0.5947712616577394,139.74211341939557,4,2,39,249.10684656329025,17.59439937341117,24.16147223981022,32.248018286616976,40.88926353687132,intermediate
synthetic_user_1614,4,800,3,10,0.569865986146082,159.59953590536452,5,3,68,192.709049284294,93.34856361138466,267.29961168567127,3.8342355223311677,2.8085398963189707,intermediate
synthetic_user_3152,15,5309,4,96,0.928242303618398,115.45221603429995,9,1,26,957.4987047241902,187.97927315782633,980.1231724342285,1205.3826341605488,385.316215523206,expert
synthetic_user_963,5,760,6,16,0.4979718874295238,195.4229280735494,2,3,88,295.0568277939487,68.08590376823096,21.59999303293174,18.93489960967691,128.3223757952117,intermediate
synthetic_user_2511,2,396,10,0,0.45151838688853574,394.46354478824827,1,3,43,77.91469032078389,33.908009478494215,7.724988522013265,92.95940812307627,64.69290355563231,beginner
synthetic_user_3832,4,1281,4,24,0.4598545945741477,239.6252661673962,3,1,2,784.5569230297632,85.7070823241213,3.6896241582557994,10.937566756100246,11.8088037317593,intermediate
synthetic_user_2824,10,1548,2,37,0.7087788799663685,150.26346006102227,9,1,29,468.17001571588145,82.41453186413845,306.2848676458828,38.216544849611445,188.51403992448596,advanced
