user_id,level,score,hint_count,challenges_completed,success_rate,avg_completion_time,consecutive_successes,consecutive_failures,days_since_registration,difficulty_label,sql_injection_score,xss_score,command_injection_score,authentication_score,csrf_score
outlier_prodigy_135,16,14256,1,241,0.96568046751695,21.045331114681115,25,0,115,expert,5735,3420,2961,2277,1766
synthetic_advanced_177,9,4381,0,45,0.8141720575246361,47.48971684678974,7,0,111,advanced,1503,870,978,791,878
synthetic_intermediate_528,5,908,5,15,0.763374503968097,219.61922519653157,5,3,18,intermediate,269,144,172,208,146
synthetic_intermediate_499,6,2022,9,32,0.5612751310765338,243.74660566085265,6,2,293,intermediate,449,337,453,424,311
synthetic_beginner_798,1,454,14,1,0.25067459782533275,381.24725079603894,0,3,331,beginner,145,88,88,84,75
synthetic_intermediate_1582,6,402,8,15,0.7466680812888221,134.21387654432235,4,3,83,intermediate,158,155,144,112,64
synthetic_advanced_1924,8,2094,4,69,0.6933491117559643,62.8063080412946,6,2,308,advanced,713,584,516,514,246
synthetic_intermediate_2623,5,696,9,32,0.6291118658244441,201.61475108559264,2,0,106,intermediate,196,170,137,120,81
synthetic_intermediate_1667,6,1219,7,11,0.5346452030794954,115.59539029224504,2,0,85,intermediate,367,186,242,235,231
synthetic_expert_662,17,5581,1,137,0.9397233262754651,110.17395035602877,10,1,178,expert,1540,1575,1135,1013,1010
synthetic_beginner_866,1,108,13,3,0.4594156343746552,230.94014363926604,1,3,255,beginner,28,29,23,17,20
synthetic_expert_1577,12,10707,2,134,0.9098691361200671,86.40618914431745,9,1,175,expert,2968,3042,1796,2807,1206
synthetic_advanced_3351,9,4044,5,50,0.8217448576825593,65.3909191739672,8,1,234,advanced,1152,938,919,613,737
synthetic_beginner_2219,3,218,18,8,0.23064072744889005,359.06880971202366,2,2,11,beginner,50,35,31,36,23
synthetic_advanced_2858,7,3434,4,65,0.9087620071739594,106.76668469375582,4,1,21,advanced,1041,804,666,579,519
synthetic_intermediate_3303,5,1347,3,12,0.8119350756651423,168.65730786899215,3,2,132,intermediate,297,249,177,193,133
synthetic_intermediate_987,4,914,8,14,0.6522945341061206,87.08615412687347,6,2,28,intermediate,229,203,178,159,129
synthetic_beginner_2394,3,335,13,4,0.47159941427348917,290.5471585072093,0,4,3,beginner,96,85,54,54,48
synthetic_beginner_958,3,188,15,9,0.5430860198585886,383.1401347944767,0,2,347,beginner,55,32,38,42,32
synthetic_advanced_1029,7,2885,3,38,0.8419938651587829,42.59720844661988,5,2,306,advanced,838,723,739,653,534
synthetic_beginner_2668,3,401,14,5,0.23375474387049422,263.42705438145026,0,4,342,beginner,120,96,85,68,49
outlier_inconsistent_329,6,2266,10,41,0.7554141240005474,245.13085143785815,2,4,33,intermediate,200,243,680,337,169
synthetic_beginner_287,2,50,19,3,0.6362011813178498,355.13400707637294,0,2,339,beginner,9,11,9,9,6
outlier_inconsistent_81,6,2443,11,28,0.40670768293137405,116.0528070763673,4,5,61,intermediate,873,778,302,508,101
synthetic_expert_2604,20,11050,3,82,0.9374508075889147,68.14941052354332,8,0,202,expert,3291,2094,2765,2260,1275
synthetic_intermediate_1864,6,796,2,13,0.6660742704043667,164.53244155577295,6,1,340,intermediate,288,220,136,158,116
synthetic_beginner_1959,1,323,7,8,0.4012016624415314,400.2118678922808,1,2,90,beginner,85,65,79,74,47
synthetic_advanced_2874,7,3642,5,55,0.9559461537683693,100.94368645252698,9,0,331,advanced,1040,1039,674,701,479
synthetic_intermediate_3549,5,1413,6,26,0.5557434354803145,178.22508516726856,4,1,29,intermediate,490,412,261,386,183
synthetic_expert_2666,12,12321,1,194,0.8345639888034208,41.79436631436866,19,1,196,expert,3018,3353,1771,2659,1645
synthetic_advanced_1789,7,3039,0,43,0.9665150535305876,112.01256518399504,10,1,14,advanced,837,797,483,595,529
outlier_speedster_204,10,5312,2,60,0.7270298349576151,7.740370179085894,6,0,104,advanced,1856,1495,948,1017,446
synthetic_advanced_3956,9,3016,4,37,0.7517085113680857,92.05611571485132,8,2,211,advanced,916,680,498,497,357
synthetic_expert_2549,17,10366,3,97,0.9076964722767996,68.41510153801276,6,1,273,expert,3383,2441,1965,2278,1157
synthetic_intermediate_3622,5,801,7,17,0.7398711399727341,152.85320039432963,6,2,108,intermediate,273,254,140,161,121
synthetic_expert_1424,13,5005,0,129,0.8962573697305681,27.035570194188466,18,1,61,expert,1550,1297,967,1144,822
synthetic_intermediate_1677,6,858,2,33,0.6165698582250695,199.15610534035534,6,3,119,intermediate,187,185,186,149,152
outlier_slow_265,8,2821,15,39,0.7584564459176154,460.56743912725716,6,3,376,intermediate,471,758,395,420,427
outlier_slow_196,8,2977,10,45,0.659470358830531,671.5624611986108,4,3,203,intermediate,704,725,450,570,428
synthetic_intermediate_3828,6,631,3,21,0.8087457284572945,155.27495338185597,6,1,236,intermediate,134,112,116,144,88
synthetic_intermediate_291,5,1473,5,25,0.5952477252500015,144.1896342896073,5,3,195,intermediate,432,247,255,241,280
synthetic_expert_2863,10,8491,1,166,0.8748039061201069,50.945448190351115,5,1,246,expert,2559,2199,1779,1431,1451
synthetic_beginner_466,2,39,15,3,0.5170978279851304,204.83259322117038,1,5,100,beginner,12,7,9,10,5
synthetic_expert_1829,13,9859,2,134,0.8446069050038327,81.56077638168,11,0,152,expert,2008,1697,1859,2156,1286
synthetic_advanced_2064,8,2650,1,38,0.7829810051708594,106.17595607601574,3,0,127,advanced,756,562,437,564,454
synthetic_expert_749,18,6668,2,167,0.8236878866358226,69.29280635003452,5,1,5,expert,2074,1684,1221,1631,754
synthetic_expert_1598,11,11632,0,176,0.7820684671047585,33.660156561369675,19,0,20,expert,1800,2061,1819,1675,1680
synthetic_beginner_2938,3,31,6,10,0.33889486322332163,277.9880894579253,0,5,57,beginner,9,6,6,5,2
synthetic_intermediate_2584,6,2102,7,26,0.7882015604543698,214.90773769674564,2,0,266,intermediate,371,380,273,271,296
synthetic_expert_978,16,7832,0,77,1.0,81.40029177897,10,1,111,expert,2007,1385,1838,1327,834
outlier_struggling_227,2,82,34,91,0.0894782117332117,504.8678115126491,0,16,319,beginner,23,13,0,2,0
synthetic_advanced_3866,9,2848,3,61,0.6706144052622512,59.63363429974652,3,0,104,advanced,746,705,409,467,385
synthetic_beginner_2034,1,346,8,4,0.4515274026585171,247.3514391698735,2,2,363,beginner,82,49,71,49,45
outlier_speedster_287,12,5209,2,80,0.8099516864814726,19.22783893517356,6,1,112,advanced,1842,1177,1350,803,705
synthetic_advanced_1929,10,3848,4,41,0.7570614651125418,56.53562051296442,4,2,44,advanced,1023,1059,586,751,568
synthetic_advanced_1994,9,4353,2,36,0.84416149717167,117.9098884746278,4,1,130,advanced,1005,974,1087,711,759
synthetic_expert_4207,11,4668,0,96,0.8810504230816492,66.52178484889858,8,0,142,expert,1039,1379,746,1091,647
synthetic_intermediate_53,6,820,5,20,0.6086248924911359,125.07840575957233,6,2,44,intermediate,178,113,160,178,111
synthetic_beginner_2523,1,307,20,8,0.2380104293997267,220.93291480978422,1,5,349,beginner,121,76,68,71,40
synthetic_beginner_40,1,186,19,8,0.5184196290008417,376.6165258847485,1,0,191,beginner,39,23,29,28,26
synthetic_beginner_439,3,284,8,9,0.2651714308266649,360.3497704084472,1,0,132,beginner,76,45,43,59,31
synthetic_beginner_3678,2,24,5,2,0.5149854231979921,398.76904193729985,2,3,12,beginner,8,7,5,6,4
synthetic_intermediate_3343,6,962,6,15,0.5688099893387587,121.64540023924583,5,3,76,intermediate,236,200,165,175,140
outlier_prodigy_43,22,11549,0,104,0.9423312539238785,23.86054588413736,26,0,96,expert,5460,2324,2839,3228,1072
synthetic_expert_3374,13,7436,3,178,0.7581309310297131,19.141090856334053,16,0,313,expert,1853,1489,1211,1046,1029
synthetic_expert_1249,14,8561,3,136,0.835845761306784,53.617556350926115,5,1,280,expert,2581,2798,2108,2056,1616
synthetic_advanced_1088,8,2136,1,60,0.8043641023359378,118.30880181631008,10,2,193,advanced,905,480,435,433,284
synthetic_intermediate_697,4,1205,3,32,0.5266678839058515,183.77797690595398,6,2,11,intermediate,411,213,238,237,196
outlier_hints_184,8,3423,27,56,1.0,317.5430137997939,4,0,218,advanced,1073,479,787,508,484
synthetic_expert_2832,16,11652,0,181,0.9590118545255519,64.15898472966026,19,0,195,expert,2399,3116,2422,2410,1701
synthetic_advanced_574,8,3000,2,55,0.8104207496505282,103.65090535093569,7,0,102,advanced,873,830,504,569,504
synthetic_intermediate_492,4,1614,3,29,0.7661223369779661,213.44875422072914,3,3,337,intermediate,339,315,285,362,156
synthetic_intermediate_2004,5,1652,4,13,0.6205613709524072,135.51605882512663,3,1,278,intermediate,541,398,392,252,166
synthetic_beginner_3047,2,38,13,0,0.5493588309097623,187.37374704448933,2,0,199,beginner,17,11,13,13,7
synthetic_beginner_3264,1,374,7,8,0.4755537858718848,240.87830555492167,2,5,288,beginner,94,88,90,84,40
synthetic_beginner_2243,2,132,5,4,0.44835177689301914,359.8732160386143,2,2,337,beginner,29,36,28,30,19
synthetic_advanced_804,8,1944,1,45,0.8269225157435531,155.44889806315703,10,1,358,advanced,423,379,320,429,248
synthetic_expert_3465,17,4010,0,148,0.8621580099458744,36.05667950622411,5,1,116,expert,1567,1195,768,723,533
synthetic_intermediate_3321,5,1212,7,17,0.6599405041744794,113.38216240930568,2,3,214,intermediate,273,355,236,187,199
synthetic_advanced_606,9,2986,1,58,0.7375052183176167,82.88661389255059,7,2,226,advanced,1127,751,770,605,716
synthetic_beginner_2865,3,51,16,6,0.2561509203777772,215.9485799833447,2,4,110,beginner,11,10,8,6,5
synthetic_intermediate_2541,6,1338,2,16,0.6701652579018972,96.38542147963321,6,1,316,intermediate,349,222,291,301,185
synthetic_intermediate_228,5,1631,7,35,0.5577497443582164,117.24578966911582,6,2,290,intermediate,419,273,284,317,294
synthetic_expert_2214,12,11790,0,69,0.7925466101928444,70.03922998975868,20,0,99,expert,3041,2150,2679,2641,1909
synthetic_intermediate_2458,5,1784,5,11,0.6004198281962521,114.72095021767512,2,3,215,intermediate,512,312,410,387,282
synthetic_expert_1915,18,7470,1,156,1.0,49.92042262856156,15,0,254,expert,1948,2413,1975,1747,1567
synthetic_expert_2588,15,5951,1,160,0.9778218704953638,44.50993927087221,12,0,276,expert,2126,1513,1399,1324,1081
synthetic_intermediate_1906,5,1506,5,16,0.757192503979655,151.52702831372818,4,0,55,intermediate,471,335,360,337,214
synthetic_advanced_1177,9,2942,4,35,0.8207050910887554,54.83887930614641,6,0,31,advanced,987,823,559,451,591
synthetic_expert_754,10,5430,3,71,0.730565912974112,74.61496815689128,14,0,347,expert,2110,1724,1505,1092,804
synthetic_intermediate_1245,6,1825,10,14,0.7047187903511587,105.63482693842175,6,1,54,intermediate,440,465,390,343,334
synthetic_advanced_106,8,2219,2,68,0.9997047715265465,95.2663958622364,4,2,179,advanced,706,710,513,428,480
synthetic_intermediate_3526,6,1704,10,17,0.5874817239725548,89.67027245264958,5,0,66,intermediate,641,589,352,461,298
synthetic_intermediate_718,5,1805,3,31,0.6560747757674024,204.32150465207323,3,2,38,intermediate,398,370,356,263,226
synthetic_beginner_3404,1,315,5,6,0.5533095028867968,233.58600672799534,1,2,161,beginner,105,101,76,82,56
synthetic_beginner_2353,1,32,12,9,0.27111052739512687,273.698445865164,0,2,253,beginner,7,7,6,7,5
synthetic_expert_1260,15,6534,0,77,0.9749371998102578,21.37347590951806,9,1,85,expert,1514,1402,1363,1297,1100
synthetic_advanced_1296,8,2068,5,58,0.9670216229866941,94.62158843002327,9,1,328,advanced,606,577,552,375,235
synthetic_advanced_1120,8,4402,4,35,1.0,145.72613847265916,3,2,133,advanced,1148,1350,936,1036,522
synthetic_beginner_2286,3,393,6,4,0.2835006780642274,398.7246928981631,2,2,151,beginner,122,101,81,64,80
synthetic_intermediate_2536,4,1601,9,13,0.5730661627173911,119.94590074199286,5,1,358,intermediate,478,396,240,379,190
synthetic_intermediate_2694,6,913,10,23,0.6365652953796934,290.0352456445646,6,1,177,intermediate,242,146,195,159,139
synthetic_expert_769,19,10937,3,175,0.82422609888318,69.11792042669424,6,0,282,expert,2654,1974,2675,2684,1980
synthetic_intermediate_478,6,473,2,25,0.8073750972978022,159.64251547833746,2,3,104,intermediate,146,150,112,124,102
synthetic_intermediate_2999,5,1758,9,17,0.5962932702567136,123.57733733517405,2,0,241,intermediate,639,408,345,343,348
synthetic_intermediate_2559,5,1307,10,16,0.7278134538602694,114.29450923991621,5,0,63,intermediate,440,342,333,299,185
synthetic_intermediate_3028,6,1881,8,14,0.8195077513180845,120.06289278732895,6,3,298,intermediate,553,374,367,318,243
synthetic_beginner_3533,3,156,19,7,0.30463201682382857,391.4865313389339,2,4,121,beginner,38,35,31,29,14
outlier_speedster_28,10,4331,1,48,0.7780087333259408,7.502653370895286,6,0,47,advanced,1040,1472,1352,884,526
synthetic_advanced_691,10,4115,0,68,0.6985191954521288,86.21339224422567,6,2,279,advanced,959,985,784,801,597
synthetic_expert_1072,11,10843,0,114,0.9125188287681988,42.33587155761845,18,0,128,expert,2662,2322,2528,2157,1468
outlier_speedster_311,8,6873,0,82,0.8245087651209635,10.542612015340767,8,1,119,advanced,1131,671,845,1422,892
synthetic_intermediate_1506,4,2011,2,32,0.7253464704819473,229.062794995159,3,3,172,intermediate,449,572,408,459,265
synthetic_intermediate_1401,4,1311,8,34,0.6332536295525737,150.39492053634828,5,1,46,intermediate,489,401,235,251,264
synthetic_expert_1755,16,7971,1,88,0.9775466393881507,63.724725452564314,18,1,93,expert,2650,2010,1316,1399,1480
synthetic_beginner_199,2,274,14,10,0.24700267727637248,245.33725925703618,0,0,93,beginner,72,64,52,51,39
synthetic_expert_1385,20,5426,2,121,1.0,80.37755016857955,20,1,80,expert,1298,980,1256,981,561
synthetic_intermediate_2076,4,1941,2,16,0.6202126149683612,189.96891301239768,3,3,311,intermediate,458,348,350,414,350
outlier_inconsistent_400,4,2468,22,54,0.6282851995553541,92.00757593420391,1,0,92,advanced,406,494,376,545,188
synthetic_intermediate_2756,5,1482,8,33,0.724371066292824,130.16699942192494,6,1,321,intermediate,423,327,241,271,167
synthetic_advanced_3230,9,4693,3,61,0.8120928664794178,85.51113051550193,3,0,60,advanced,1451,650,934,763,669
synthetic_advanced_3395,7,2284,0,32,0.8015678272416271,96.70881394425966,5,2,176,advanced,595,630,417,501,247
synthetic_intermediate_2263,6,1981,5,15,0.6810304497499363,98.91969480652114,2,3,14,intermediate,437,345,397,485,337
synthetic_intermediate_1665,6,722,6,13,0.6811716133896892,114.39288301500899,3,2,193,intermediate,187,216,165,134,125
synthetic_advanced_2424,10,4514,1,50,0.8474087500142802,95.42894395343406,4,0,269,advanced,1050,753,903,1000,455
synthetic_advanced_3888,8,2360,5,44,0.7812885897368412,66.77548016706946,4,0,286,advanced,601,369,483,394,257
synthetic_expert_4172,18,8509,0,100,0.9952286079465484,64.57947616533492,18,1,115,expert,2758,1803,1391,1483,852
synthetic_advanced_1413,7,4120,5,39,0.7371930970691745,110.53028266598183,3,1,181,advanced,830,743,622,546,539
outlier_hints_199,8,3804,38,60,0.8514112547726299,268.7172594239338,6,0,190,advanced,1230,467,526,864,526
synthetic_expert_2559,16,5285,1,68,1.0,27.372095542124022,13,1,115,expert,1100,827,880,878,916
synthetic_intermediate_3785,6,1307,9,18,0.8423169499836317,196.4222375615682,6,0,238,intermediate,398,233,205,306,256
synthetic_beginner_3185,3,397,8,8,0.25531904925533194,293.68011881281393,2,4,29,beginner,87,76,79,51,59
synthetic_intermediate_2212,4,600,8,34,0.8432524307083915,213.94450140592312,5,2,319,intermediate,144,127,112,104,65
synthetic_intermediate_4135,5,702,8,29,0.6208601082378954,133.28680164318124,6,1,129,intermediate,212,150,148,103,92
outlier_speedster_166,8,6008,0,69,0.8270881253058928,23.445766944796514,6,0,122,advanced,929,1045,820,1369,487
synthetic_advanced_2502,8,2344,3,32,0.6887499792176608,110.84602218562961,8,1,2,advanced,720,508,454,445,360
outlier_speedster_39,11,3663,1,56,0.7954484687580214,22.834947410820565,9,0,38,advanced,1154,1478,634,979,912
synthetic_intermediate_3048,6,1235,9,20,0.6599162428062636,188.53640475171804,3,1,171,intermediate,388,224,243,292,206
synthetic_expert_1758,15,10269,0,170,0.991088848595,27.835154039852547,18,0,5,expert,3578,2486,2345,2110,1400
synthetic_beginner_1369,2,399,10,6,0.5485252682717603,439.4002183706348,0,2,337,beginner,119,90,62,70,59
synthetic_beginner_369,1,437,11,6,0.33682813440159565,405.4674861632369,0,1,54,beginner,117,70,72,68,65
synthetic_beginner_3206,3,67,10,1,0.308308675056747,313.80987975338604,1,4,324,beginner,14,14,10,10,6
synthetic_intermediate_303,4,1162,9,23,0.6187623300561208,253.36123330276638,5,3,204,intermediate,356,209,239,253,197
synthetic_beginner_3639,2,378,20,2,0.2453741128518567,214.19836830186003,0,3,118,beginner,132,122,88,65,65
synthetic_advanced_125,9,2727,4,49,0.8773886109521616,102.97429338357676,3,2,233,advanced,546,650,541,578,504
synthetic_advanced_1058,10,4729,0,66,0.7789735902839094,123.31891302627747,3,2,336,advanced,1054,867,921,889,935
synthetic_beginner_3197,2,335,17,0,0.24017572209271237,263.3736234195495,2,1,274,beginner,82,55,74,68,39
outlier_prodigy_412,16,19168,1,148,0.892441191554163,20.929717780916533,20,0,116,expert,4684,2381,2324,2922,1305
synthetic_advanced_1463,8,4932,2,48,0.9770390958134149,81.52810655266556,7,0,90,advanced,1102,1167,933,924,827
synthetic_beginner_901,2,142,10,9,0.38292867006236825,183.4866416190723,1,3,320,beginner,54,44,27,23,23
synthetic_intermediate_1097,6,1857,3,31,0.4580108298950447,170.97078824774445,6,2,12,intermediate,394,463,384,356,208
synthetic_beginner_1515,3,368,5,4,0.40510472412404647,275.0138337122027,1,4,298,beginner,66,48,46,50,31
synthetic_intermediate_1605,4,1697,7,26,0.8130033635190437,151.71464662188149,3,1,353,intermediate,493,442,256,338,325
synthetic_advanced_4060,10,1887,0,34,0.8052184845647518,121.56050799718183,3,2,305,advanced,592,506,514,513,360
synthetic_expert_1976,10,7822,3,183,1.0,81.64508818649233,16,1,213,expert,2288,1881,1739,1935,1035
synthetic_advanced_1617,8,3232,1,33,0.8420501488627223,121.68659453983071,6,1,172,advanced,841,663,658,718,492
synthetic_intermediate_2330,5,760,7,23,0.7056588779199818,87.7918299552361,6,3,119,intermediate,250,204,157,145,108
synthetic_beginner_406,3,381,19,0,0.3886629077352166,485.32117645930526,2,3,175,beginner,105,134,105,107,66
synthetic_expert_625,13,11956,0,140,1.0,57.526178116487536,19,1,136,expert,3114,2662,2507,2167,1531
synthetic_expert_4188,11,11198,3,113,0.9640447277815888,83.46245252422428,11,1,58,expert,3405,2242,2104,2394,1261
synthetic_advanced_526,10,2398,5,69,0.8104815054503485,100.04413137502743,3,2,79,advanced,732,413,589,493,292
outlier_slow_347,7,2538,19,38,0.7988977741924286,269.8091521676299,3,2,165,intermediate,492,788,622,663,264
synthetic_beginner_2284,3,7,6,6,0.4053139618260353,439.58770290923894,0,2,136,beginner,1,1,1,1,1
synthetic_advanced_3622,7,3031,2,57,0.8902326536496894,60.65479747717119,7,1,190,advanced,777,506,733,592,588
synthetic_intermediate_3597,4,1296,10,27,0.7634661956506276,245.10330185596285,4,2,61,intermediate,437,334,336,272,186
outlier_slow_97,7,2509,13,46,0.6708357174744581,416.2354372993381,6,2,386,intermediate,867,474,472,456,295
synthetic_advanced_2790,9,4717,0,33,0.8995428810491809,82.35701130859023,4,0,128,advanced,1449,1203,768,1099,679
synthetic_expert_3853,10,6009,1,159,0.7790514185849221,23.202909172748242,7,1,318,expert,1861,1773,1830,1193,878
outlier_struggling_278,2,18,44,89,0.0925889257564776,522.8571880916217,0,15,257,beginner,20,11,7,15,9
synthetic_advanced_760,7,2622,4,66,1.0,76.94933256225819,5,2,282,advanced,655,693,643,563,518
outlier_inconsistent_191,5,1183,9,25,0.9994803814947953,165.3304901426187,7,2,82,advanced,383,462,564,178,77
synthetic_advanced_2426,8,2608,5,48,0.8017797925852529,128.9182859277847,7,1,8,advanced,537,492,340,427,377
synthetic_advanced_3626,10,5499,0,61,0.6779713738832513,133.53605988049995,4,1,201,advanced,973,971,919,709,845
synthetic_expert_2668,12,6998,0,189,0.705399367000363,36.824353147336936,19,0,325,expert,1496,1313,1602,1039,1210
synthetic_expert_3046,10,11153,0,89,0.7622532752844219,79.93376879257505,17,0,361,expert,2279,2808,1521,1841,1821
outlier_inconsistent_135,6,2566,17,34,0.528071915854729,206.66833732771755,5,3,121,intermediate,507,71,424,458,366
synthetic_expert_2139,16,9569,2,129,0.9608863026648309,68.85344670924209,15,0,192,expert,2334,2025,2447,2240,1125
synthetic_expert_2336,18,9371,3,102,0.9171582467199028,46.20415809605258,19,0,47,expert,2487,2939,2455,1807,1175
synthetic_intermediate_1177,5,1749,10,21,0.6791061112900441,193.02716906246215,5,1,53,intermediate,402,295,378,343,206
synthetic_intermediate_4063,6,1743,9,22,0.719976187648846,212.94258782606678,5,2,115,intermediate,538,444,304,403,364
synthetic_expert_1923,16,5558,2,110,0.7983794551631953,52.45021665183529,18,1,11,expert,2037,1088,927,1012,959
outlier_talent_168,12,4509,1,16,0.9214898267220897,52.63861790288926,9,0,14,expert,1567,1195,1352,845,963
synthetic_beginner_2556,2,76,13,9,0.6738013063668232,269.247261322023,2,2,191,beginner,30,19,20,15,19
synthetic_intermediate_996,6,1405,2,16,0.8791178625473239,122.63091704288738,2,2,35,intermediate,347,243,346,324,189
synthetic_intermediate_3254,6,2148,7,22,0.5362039299664794,179.5986775010859,5,3,48,intermediate,625,397,442,455,297
synthetic_expert_575,20,12193,2,110,1.0,86.19478095138267,5,1,319,expert,3470,3173,2560,2715,1465
synthetic_intermediate_3932,5,1583,4,12,0.6865182384945281,143.8820625313871,2,2,26,intermediate,604,479,261,328,321
synthetic_intermediate_2378,6,1679,5,17,0.6717786824057727,142.6471766884174,6,1,257,intermediate,554,256,275,377,223
synthetic_expert_2404,17,8962,0,147,1.0,64.48554327821853,8,1,181,expert,2141,2257,1400,1688,1341
synthetic_beginner_1990,1,75,17,6,0.233063837183835,311.8050608870498,2,1,198,beginner,16,14,11,15,14
synthetic_intermediate_690,5,1214,2,24,0.5712080579639058,151.76440442993336,2,0,113,intermediate,274,251,220,201,146
outlier_talent_298,12,7005,1,15,0.9169634810249914,111.98803989797756,9,0,51,expert,1363,934,1607,848,753
synthetic_beginner_2663,1,188,5,10,0.25802998300769003,277.2042601402044,1,5,122,beginner,62,58,48,39,34
outlier_talent_350,11,6745,0,26,0.8964790060791594,76.1224740734151,9,0,41,expert,1952,1961,1563,1507,1061
outlier_inconsistent_341,5,1378,9,50,0.8427330683205014,396.45845524286653,2,0,195,advanced,572,582,510,161,85
synthetic_intermediate_1859,6,1814,8,20,0.6029718795379543,208.23479353039446,2,1,137,intermediate,554,419,334,415,290
outlier_prodigy_379,22,14936,0,159,1.0,42.74246856995647,29,0,169,expert,4842,3529,3051,3327,1032
synthetic_expert_2610,14,5348,2,138,0.8658308191264075,19.99628979529035,19,0,119,expert,1683,1581,1355,1373,968
synthetic_intermediate_942,4,985,3,29,0.6183401996448739,168.72144830373497,4,0,351,intermediate,258,217,137,182,149
synthetic_advanced_2404,8,4486,2,30,0.7804007639348198,119.96458968874465,3,1,164,advanced,1176,855,910,957,783
synthetic_beginner_568,2,342,11,10,0.34235222214592964,232.46648331568412,0,1,359,beginner,122,61,60,60,63
synthetic_advanced_3085,7,3734,1,43,0.7345899612969912,95.63284902048176,7,2,37,advanced,979,723,620,799,668
synthetic_advanced_715,7,3740,3,57,0.8521767236885828,87.07794728760695,3,2,197,advanced,847,582,844,739,521
synthetic_expert_339,13,8325,1,75,0.9443655418570371,20.373581184795924,12,1,49,expert,1617,1628,1782,1983,812
synthetic_beginner_3022,3,199,20,0,0.20737243445759618,453.3520658403995,2,0,316,beginner,43,41,45,41,21
synthetic_intermediate_1806,6,645,4,13,0.923953905233692,151.59843368679918,2,0,261,intermediate,129,123,127,102,111
synthetic_intermediate_16,5,1171,10,13,0.5476866809427273,105.68598413334257,5,3,66,intermediate,303,204,247,198,202
outlier_talent_404,8,5058,1,16,0.8930428748858871,54.21750027987074,12,0,28,expert,1232,1178,877,1184,567
synthetic_beginner_2072,1,222,6,4,0.4998252036304024,297.0107138498153,0,2,330,beginner,80,69,55,36,32
synthetic_advanced_913,9,4991,0,62,0.7309922543366143,106.67984231868046,7,0,163,advanced,1137,853,854,1035,558
synthetic_expert_3410,13,6456,0,135,1.0,57.03552857198325,18,1,212,expert,1915,1628,1136,1366,974
synthetic_expert_1086,10,9609,2,99,0.6443757355796347,24.39256191471715,16,0,255,expert,3259,2388,2072,1911,1993
synthetic_beginner_1915,2,90,10,9,0.3697842650126838,339.13002543959067,2,5,31,beginner,17,18,19,18,12
synthetic_expert_601,20,3591,1,123,0.995324496366222,66.75092148747375,10,0,199,expert,909,721,1047,945,571
synthetic_expert_2337,10,5595,2,89,1.0,55.73828183347711,19,1,107,expert,1307,1125,815,849,884
outlier_speedster_253,9,5905,2,58,0.7102941717481174,12.528722602049202,10,0,37,advanced,1666,1382,1366,741,954
synthetic_advanced_2417,9,4744,3,34,0.6163524202079969,131.03944752143474,3,0,54,advanced,992,729,995,973,896
synthetic_expert_4164,13,8725,1,163,0.9360114753310953,62.10302137012995,11,1,42,expert,2445,1415,2032,1651,1311
synthetic_advanced_4042,7,2484,1,43,0.7542792538894577,92.37336693025618,3,2,265,advanced,942,609,433,594,300
synthetic_advanced_4163,9,5011,5,56,0.8128971367076692,98.01307783368267,9,0,62,advanced,1454,989,1174,1141,566
synthetic_expert_3849,10,12230,3,61,0.8167514891021428,20.789585451803628,9,0,331,expert,2984,2316,2803,2025,2024
synthetic_intermediate_423,6,1543,5,34,0.5941396900105614,88.08565508161554,5,1,37,intermediate,555,476,392,324,242
synthetic_expert_1407,16,4855,0,61,0.9754118166378115,58.534040018885335,16,0,73,expert,1271,717,844,990,633
synthetic_advanced_3162,8,2804,2,66,0.75053880089403,51.6591924714819,6,0,293,advanced,951,442,629,435,291
synthetic_beginner_2634,2,163,14,2,0.5099479563814969,268.5725037638668,2,5,27,beginner,47,36,26,24,21
synthetic_expert_1650,17,9876,2,64,0.9196796862901191,26.775585300538907,9,1,160,expert,2479,2726,1458,1431,1734
synthetic_expert_2318,10,8895,2,130,1.0,18.87868621165361,20,0,246,expert,2652,1557,2126,1613,1476
synthetic_expert_3503,10,11478,3,122,0.9902312959784199,94.03487130696331,8,1,20,expert,2389,2491,2011,1725,1312
synthetic_expert_561,14,5749,3,121,0.7733891681728828,73.02712996938698,17,1,290,expert,1687,867,857,1311,1095
outlier_talent_403,9,3983,1,24,0.9725251449203514,96.01139937666164,11,0,46,expert,1795,932,1520,1391,1170
outlier_talent_91,9,9217,1,27,0.8605305141225317,88.42618228102549,13,0,39,expert,1144,1765,935,1391,1060
outlier_talent_13,8,6731,0,16,0.8540328496907789,47.05120265695949,9,0,53,expert,1222,895,1411,1032,1133
synthetic_intermediate_470,5,397,9,11,0.5378063430267079,175.12256497584627,4,0,28,intermediate,111,125,84,116,93
synthetic_intermediate_1843,5,1022,2,27,0.6924927484019077,106.53758181086536,2,1,196,intermediate,322,232,291,286,145
synthetic_intermediate_3683,5,1409,3,25,0.6814458190002071,162.8928886259263,6,2,364,intermediate,459,328,263,325,269
synthetic_beginner_3715,2,184,20,0,0.5666183529218819,261.63780706200345,2,0,357,beginner,59,33,47,36,31
outlier_slow_88,6,2767,9,44,0.9128882827977618,395.3692631280767,6,1,155,intermediate,956,639,571,372,451
outlier_prodigy_342,19,13134,0,241,0.8480686801456463,10.770262599098372,16,0,140,expert,3635,2986,2714,3786,1300
